,val_loss,val_acc,loss,acc
0,2.222201094740913,0.6875,2.3546297476488225,0.6186835106382979
1,2.1336095356752,0.6944444444444444,2.1865274923595974,0.6499335106382979
2,2.1284597946537867,0.685515873015873,2.3187166076708348,0.6396276595744681
3,2.3996316970340787,0.6597222222222222,2.3003204613924026,0.6363031914893617
4,2.2839203817503795,0.691468253968254,2.2260889935683696,0.65625
5,2.1213598771700783,0.691468253968254,2.1576680008401263,0.659906914893617
6,2.2645863299331968,0.6795634920634921,2.1255738575090755,0.664561170212766
7,2.0877795493791975,0.691468253968254,2.045443747509667,0.663563829787234
8,2.1922279023934923,0.6924603174603174,2.2089278876305896,0.6572473404255319
9,2.147798815416911,0.691468253968254,2.1946231986772506,0.6678856382978723
10,2.292283624883682,0.6865079365079365,2.223627610805821,0.6705452127659575
11,2.211679810096347,0.7013888888888888,2.224491127945007,0.6658909574468085
12,2.266890241040124,0.6825396825396826,2.1471054252791912,0.6735372340425532
13,2.3161586012159074,0.6875,2.203940159938437,0.6745345744680851
14,2.2725995864186967,0.6775793650793651,2.154179930950743,0.6758643617021277
15,2.27694176681458,0.689484126984127,2.2578246244724762,0.6632313829787234
16,2.378352527580564,0.6875,2.2962441031543657,0.667220744680851
17,2.189523600396656,0.7053571428571429,2.215873553397808,0.6808510638297872
18,2.4357020523813038,0.6934523809523809,2.2289205165976225,0.6685505319148937
19,2.3564147637003945,0.6884920634920635,2.2019977334569742,0.6818484042553191
20,2.312319022322458,0.6954365079365079,2.2045732003418688,0.6825132978723404
21,2.2946334452856156,0.6994047619047619,2.310712741281679,0.6785239361702128
22,2.309233058066595,0.691468253968254,2.2788448083273907,0.6815159574468085
23,2.4364429598762873,0.6845238095238095,2.24421045849932,0.6665558510638298
24,2.3657942773803833,0.6904761904761905,2.078882862992109,0.6898271276595744
25,2.3072223710635353,0.6984126984126984,2.2826724814924786,0.6771941489361702
26,2.3093400890865023,0.7053571428571429,2.1302283925791965,0.6871675531914894
27,2.2755935939531478,0.6984126984126984,2.1895908179910895,0.6841755319148937
28,2.2745049359306457,0.6994047619047619,2.1443089880841844,0.6835106382978723
29,2.485914527423798,0.6795634920634921,2.208864453308126,0.680186170212766
30,2.398203807690787,0.7073412698412699,2.2632864248403846,0.6845079787234043
31,2.3850881873615206,0.7003968253968254,2.168174682313854,0.7034574468085106
32,2.381719108611818,0.7103174603174603,2.306902439908144,0.6914893617021277
33,2.3598053512119113,0.7043650793650794,2.2455164713814777,0.6848404255319149
34,2.36644771174779,0.7093253968253969,2.1330031873460147,0.7004654255319149
35,2.430342766973707,0.7073412698412699,2.181582577912969,0.6951462765957447
36,2.3577606460404774,0.6994047619047619,2.253894177364542,0.6891622340425532
37,2.593291496000593,0.689484126984127,2.141405868561978,0.7001329787234043
38,2.3845477028498574,0.7053571428571429,2.178484718771057,0.703125
39,2.328644584095667,0.7073412698412699,2.196167368600343,0.7017952127659575
40,2.433542013168335,0.7103174603174603,2.2300845025444125,0.6898271276595744
41,2.5689530684834434,0.6954365079365079,2.2497517336556254,0.6858377659574468
42,2.3980875630227345,0.6954365079365079,2.3335264567285776,0.6881648936170213
43,2.5010876977254473,0.6974206349206349,2.1804754250544183,0.6978058510638298
44,2.446349839369456,0.7043650793650794,2.1601343946729568,0.7054521276595744
45,2.4664750231636896,0.6994047619047619,2.1809346834792103,0.7007978723404256
46,2.4625816127610585,0.7043650793650794,2.1033154808856707,0.703125
47,2.5405560556858306,0.7043650793650794,2.121019334651213,0.7084441489361702
48,2.515969943432581,0.7013888888888888,2.1559259559404342,0.6968085106382979
49,2.4711641309753296,0.7033730158730159,2.160825254769619,0.6968085106382979
50,2.4825224989936467,0.7073412698412699,2.189223735107783,0.7027925531914894
51,2.296226401177664,0.7103174603174603,2.183525633191977,0.7057845744680851
52,2.5109216268100436,0.691468253968254,2.311173472251307,0.6938164893617021
53,2.459268885472464,0.6984126984126984,2.2105506581967655,0.7064494680851063
54,2.467171336450274,0.7013888888888888,2.1606914578253362,0.7004654255319149
55,2.4595588918716187,0.7103174603174603,2.173744238635644,0.7137632978723404
56,2.5474471355241444,0.7132936507936508,2.2276348512331174,0.7007978723404256
57,2.6119256142586,0.7013888888888888,2.1120714099998485,0.7124335106382979
58,2.5788661345602972,0.6924603174603174,2.174449845672922,0.707779255319149
59,2.608386760666257,0.7093253968253969,2.2311469212649984,0.7021276595744681
60,2.512452779781251,0.6964285714285714,2.1650125548402044,0.7101063829787234
61,2.4681459788292175,0.7023809523809523,2.227968568616408,0.7057845744680851
62,2.393902786194332,0.7043650793650794,2.1003262191773096,0.7184175531914894
63,2.5550900172619593,0.6964285714285714,2.142800228551347,0.71875
64,2.515317041722555,0.6964285714285714,2.2852847211538476,0.7014627659574468
65,2.526550479824581,0.6984126984126984,2.239712881122498,0.7094414893617021
66,2.504225946608044,0.6984126984126984,2.182224236488184,0.7217420212765957
67,2.5320229993926153,0.6974206349206349,2.1403828231578177,0.7177526595744681
68,2.574814679603728,0.6964285714285714,2.330620412219395,0.6951462765957447
69,2.5485687057177224,0.7113095238095238,2.2255717305704317,0.7071143617021277
70,2.5298525307859694,0.7192460317460317,2.1285125432496375,0.7210771276595744
71,2.5506470709566087,0.7033730158730159,2.0726624252150785,0.7200797872340425
72,2.4666455388069153,0.7132936507936508,2.177010754975391,0.714095744680851
73,2.5764689502261935,0.7192460317460317,2.071365439986929,0.7170877659574468
74,2.7131461236211987,0.6884920634920635,2.1534368967875204,0.7117686170212766
75,2.847559665403669,0.683531746031746,2.1573170100120787,0.7134308510638298
76,2.5752661616083175,0.7003968253968254,2.3267918718146516,0.7021276595744681
77,2.4895865727984714,0.7113095238095238,2.280074915670334,0.7044547872340425
78,2.556988438916585,0.7212301587301587,2.2542777107037764,0.703125
79,2.5539364143023415,0.7033730158730159,2.2486148893516114,0.706781914893617
80,2.5387241906589932,0.7083333333333334,2.2156336161684482,0.7087765957446809
81,2.567347264479077,0.7192460317460317,2.14546835906011,0.7230718085106383
82,2.539565436423771,0.7083333333333334,2.2425154174896,0.7154255319148937
83,2.536014782057868,0.7113095238095238,2.1723635128842904,0.7097739361702128
84,2.538286135783271,0.7103174603174603,2.1975053725566003,0.7144281914893617
85,2.578862528952341,0.7103174603174603,2.1375710955484117,0.7277260638297872
86,2.645636653616315,0.6964285714285714,2.1082117839894714,0.7283909574468085
87,2.5524110614307345,0.7182539682539683,2.0488447783703103,0.7300531914893617
88,2.6640312860882474,0.7053571428571429,2.242934029965483,0.7177526595744681
89,2.529857563594031,0.7182539682539683,2.2728442379828926,0.711436170212766
90,2.512022289018782,0.7142857142857143,2.0528806228787597,0.7313829787234043
91,2.6080514992040302,0.7083333333333334,2.1328427562529737,0.7287234042553191
92,2.6560423175493875,0.7222222222222222,2.1340604847931166,0.7160904255319149
93,2.736879511485024,0.7123015873015873,2.175193211182635,0.7190824468085106
94,2.566199000392641,0.7132936507936508,2.1033667475777738,0.7287234042553191
95,2.4879304681505476,0.7212301587301587,2.107618348316309,0.7277260638297872
96,2.6367214672149175,0.7123015873015873,2.24699119577541,0.7134308510638298
97,2.7377292740912664,0.7043650793650794,1.9936909147530815,0.745345744680851
98,2.6303584826371025,0.7033730158730159,2.0863859929302904,0.7237367021276596
99,2.5402690200578597,0.7172619047619048,2.2775401263398694,0.711436170212766
100,2.5859650136932495,0.7123015873015873,2.2472465771468397,0.7257313829787234
101,2.6514609446601263,0.7073412698412699,2.2494681668913667,0.7227393617021277
102,2.550554419320727,0.7152777777777778,2.26895763919233,0.729720744680851
103,2.65059861304268,0.7063492063492064,2.1669530448048038,0.7327127659574468
104,2.7008672309300255,0.7083333333333334,2.0914195968293923,0.726063829787234
105,2.661070906926715,0.7033730158730159,2.199732273420755,0.7257313829787234
106,2.7067307347343084,0.7003968253968254,2.1334272603395377,0.7277260638297872
107,2.7080439783277965,0.689484126984127,2.222515248693526,0.7247340425531915
108,2.5407080877394903,0.7132936507936508,2.244243458983429,0.730718085106383
109,2.6750888427098594,0.7083333333333334,2.1127678019634293,0.7373670212765957
110,2.647639208369785,0.7073412698412699,2.2849540083243096,0.7220744680851063
111,2.6050000351572793,0.7222222222222222,2.172789322034,0.7330452127659575
112,2.7694360093464927,0.7093253968253969,2.1834804533009833,0.727061170212766
113,2.7732738738968257,0.6974206349206349,2.13463459498784,0.722406914893617
114,2.6597704423798456,0.7202380952380952,2.3005558033572866,0.7137632978723404
115,2.690402110417684,0.7132936507936508,2.1707822183454213,0.7333776595744681
116,2.6976613667276172,0.7103174603174603,2.2976681092020836,0.7207446808510638
117,2.7587771084573536,0.7083333333333334,2.1714199462687556,0.7280585106382979
118,2.5695303820428395,0.7232142857142857,2.2816141253297633,0.7204122340425532
119,2.6664239906129383,0.7152777777777778,2.263590033374172,0.7257313829787234
120,2.7227697211598594,0.7172619047619048,2.1855964313281024,0.7204122340425532
121,2.644865274902374,0.7182539682539683,2.1711401914821025,0.7393617021276596
122,2.765069355094244,0.7083333333333334,2.4306591283133687,0.7190824468085106
123,2.7287699296360923,0.7152777777777778,2.334037996662602,0.7263962765957447
124,2.741035112312862,0.7152777777777778,2.182211668141424,0.726063829787234
125,2.8849877885409763,0.7162698412698413,2.2272214564554234,0.7376994680851063
126,2.7486847454593297,0.7212301587301587,2.27338115997771,0.7280585106382979
127,2.708492672632611,0.7043650793650794,2.0526662399952715,0.7406914893617021
128,2.8536181251207986,0.7073412698412699,2.2111353014219315,0.723404255319149
129,2.8605446999981288,0.7172619047619048,2.2736864983242877,0.7217420212765957
130,2.835441976312607,0.7212301587301587,2.167477229887501,0.741688829787234
131,2.875057826912592,0.6964285714285714,2.321714988295385,0.722406914893617
132,2.76713155091755,0.7142857142857143,2.153525000358523,0.734375
133,2.933304594622718,0.7123015873015873,2.267086640634435,0.7317154255319149
134,2.741823134914277,0.7132936507936508,2.2328681966210615,0.7263962765957447
135,2.621585898929172,0.7212301587301587,2.1265330821462407,0.7403590425531915
136,2.7598713229572964,0.7142857142857143,2.1939873644246775,0.7373670212765957
137,2.711608658707331,0.7182539682539683,2.1857814237950963,0.7357047872340425
138,2.864754735477387,0.7142857142857143,2.19335670446224,0.7433510638297872
139,2.6438106184913996,0.7261904761904762,2.290003151523861,0.723404255319149
140,2.7231718812670027,0.7222222222222222,2.180966657130642,0.7353723404255319
141,2.9393393974455577,0.7093253968253969,2.2762746619577072,0.7283909574468085
142,2.79719738591285,0.7142857142857143,2.144177202749601,0.7480053191489362
143,2.7918830580181546,0.7261904761904762,2.1363905952745514,0.741688829787234
144,2.659295134128086,0.7311507936507936,2.218497456100948,0.738031914893617
145,2.7018678595149326,0.7311507936507936,2.1877374923292625,0.7327127659574468
146,2.8057858612802296,0.7113095238095238,2.307677235166998,0.7180851063829787
147,2.77526812420951,0.7212301587301587,2.113252537206132,0.7370345744680851
148,2.6782482659059856,0.7182539682539683,2.1318042736545086,0.7443484042553191
149,2.7832981537258816,0.7113095238095238,2.22278114959122,0.7400265957446809
